ticker,company_name,sector,year,observation_status,analysis_status,model_name,prompt_version,input_text_sha256,prompt_sha256,response_sha256,input_excerpt,llm_response,annotation_quality_flag
ABBV,AbbVie,Healthcare,2017,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,90a4e8ef357d6792fcc4b2290ae65597c6c5c30a83b2bf71c7b0cf8e2996471d,31193db05473a5a14c3c1199f907f60a4b8c05081f400df8f562bc2db1cb62e4,30d9be9f33fb7dc32ef087fc78eee16e1c73d49b6127c60ada5aeb91a68f9688,"People. Passion. Possibilities. At AbbVie, we combine advanced science, expertise and passion to solve serious health issues and have a remarkable impact on people’s lives. See how we’re improving health care on a global basis. Skip to the next section ~29,000 employees Our employees are scientists, researchers, communicators, manufacturing specialists and regulatory experts located around the globe. We’re constantly working to create solutions that go beyond treating the illness to have a positive impact on patients’ lives, on societies—and on science itself. About AbbVie A Research-driven Biopharmaceutical Company We’re a company that takes on the toughest health challenges. But we do more than just treat diseases. We’re meeting the health needs of people and societies around the globe. Discover Finding Better Solutions to the Toughest Challenges Research and innovation are the cornerstones of our business. We focus on discovering, developing and delivering drugs in therapeutic areas where we have proven expertise—and can make an impact. This includes Immunology, Oncology, Neuroscience and Virology. Working Together to Make a Difference Our partners share our commitment to solving the world’s greatest health needs. That’s why we collaborate with peers, universities, clinical experts, governments and advocacy groups. By working together, we combine the best efforts, thinking and resources to find better solutions for patients. Strategy Our Mission Hasn’t Wavered We’re focused on sustainable growth and addressing the world’s pressing health challenges. We achieve that by developing a consistent stream of innovative new medicines. Explore 170+ countries where our products help patients 30+ million Patients around the world treated by AbbVie’s medicines every year 21 prim","Themes: Innovation, Collaboration, Health Impact, Global Reach  
Tone: Positive, professional, emphasizing commitment to solving health challenges  
Analyst note: The excerpt highlights AbbVie's focus on innovation and collaboration, while underscoring its global impact and commitment to patient care.",candidate_interpretive_signal
ABBV,AbbVie,Healthcare,2018,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,d59eb383ae1a38391b81d0bdf3dfb0284a2575492b05f4ff9a29e85363cb50e1,5d25ea0823ecd30308adeda672ef28ace762fe94009f0730930b74b2cf923e93,4cfcfc2c2d7d24859cd0c83ed6822b85717e80fcf84f010a962fee5511ddf105,"PEOPLE. PASSION. POSSIBILITIES. ® At AbbVie, we combine advanced science, expertise and passion to solve serious health issues and have a remarkable impact on people’s lives. See how we’re improving health care on a global basis. ~29,000 employees Our employees are scientists, researchers, communicators, manufacturing specialists and regulatory experts located around the globe. We’re constantly working to create solutions that go beyond treating the illness to have a positive impact on patients’ lives, on societies—and on science itself. ABOUT ABBVIE A Research-driven Biopharmaceutical Company We’re a company that takes on the toughest health challenges. But we do more than just treat diseases. We’re meeting the health needs of people and societies around the globe. Discover Finding Better Solutions to the Toughest Challenges Research and innovation are the cornerstones of our business. We focus on discovering, developing and delivering drugs in therapeutic areas where we have proven expertise—and can make an impact. This includes Immunology, Oncology, Neuroscience and Virology. Working Together to Make a Difference Our partners share our commitment to solving the world’s greatest health needs. That’s why we collaborate with peers, universities, clinical experts, governments and advocacy groups. By working together, we combine the best efforts, thinking and resources to find better solutions for patients. STRATEGY Our Mission Hasn’t Wavered We’re focused on sustainable growth and addressing the world’s pressing health challenges. We achieve that by developing a consistent stream of innovative new medicines. Explore 170+ countries where our products help patients 28 million Patients around the world treated by AbbVie’s medicines every year 22 primary research and manufac","Themes: Innovation, Collaboration, Health Challenges, Global Impact  
Tone: Positive, professional, emphasizing commitment and impact  
Analyst note: The excerpt highlights AbbVie's focus on innovation and collaboration, while underscoring their global impact and commitment to addressing health challenges.",candidate_interpretive_signal
ABBV,AbbVie,Healthcare,2019,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,6d08e81a72a06652d145759f684336fc81519c96eb71b5889fdf663fd686c0f7,0586c31424a9eb2dc2efce1e289d5ffa00c1b868c6bb4a0d5d2da9ae54b5c93d,213fd3891b4cfff41b9bfaee8e86d71e032b52017a473fbd75a92e238ad100ce,"People. Passion. Possibilities. ® At AbbVie, we combine advanced science, expertise and passion to solve serious health issues and have a remarkable impact on people’s lives. See how we’re improving health care on a global basis. ~30,000 employees Our employees are scientists, researchers, communicators, manufacturing specialists and regulatory experts located around the globe. We’re constantly working to create solutions that go beyond treating the illness to have a positive impact on patients’ lives, on societies—and on science itself. About AbbVie A Research-driven Biopharmaceutical Company We’re a company that takes on the toughest health challenges. But we do more than just treat diseases. We’re meeting the health needs of people and societies around the globe. Discover Finding Better Solutions to the Toughest Challenges Research and innovation are the cornerstones of our business. We focus on discovering, developing and delivering drugs in therapeutic areas where we have proven expertise—and can make an impact. This includes Immunology, Oncology, Neuroscience and Virology. Working Together to Make a Difference Our partners share our commitment to solving the world’s greatest health needs. That’s why we collaborate with peers, universities, clinical experts, governments and advocacy groups. By working together, we combine the best efforts, thinking and resources to find better solutions for patients. Strategy Our Mission Hasn’t Wavered We’re focused on sustainable growth and addressing the world’s pressing health challenges. We achieve that by developing a consistent stream of innovative new medicines. Explore 175+ countries where our products help patients 30+ million Patients around the world treated by AbbVie’s medicines every year 22 primary research and manufa","Themes: Innovation, Health Challenges, Collaboration, Global Impact, Employee Engagement  
Tone: Positive, professional, emphasizing progress and commitment  
Analyst note: The excerpt highlights AbbVie's focus on innovation and collaboration, while also acknowledging their global impact and employee contributions.",candidate_interpretive_signal
ABBV,AbbVie,Healthcare,2020,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,023ee6730f4fc3cf8519c29ac8502608ed44c398907dc3ffddef9d5e53ab004c,da91e8ad25726d13385babad2d42a0c9f3f71d973e3c77716fbd9676664b600b,958b030f2648973e0685a0ecbfb3921fd399612ac7ac6bfd77c8dd09a197b225,"People. Passion. Possibilities. ® At AbbVie, we combine advanced science, expertise and passion to solve serious health issues and have a remarkable impact on people’s lives. See how we’re improving health care on a global basis. ~47,000 employees Our employees are scientists, researchers, communicators, manufacturing specialists and regulatory experts located around the globe. We’re constantly working to create solutions that go beyond treating the illness to have a positive impact on patients’ lives, on societies—and on science itself. About AbbVie A research-driven biopharmaceutical company We’re a company that takes on the toughest health challenges, but we’re really just getting started. Discover Our history Finding better solutions to the toughest challenges Research and innovation are the cornerstones of our business. We focus on discovering, developing and delivering drugs in therapeutic areas where we have proven expertise—and can make an impact. This includes Immunology, Oncology, Neuroscience and Virology. Working together to make a difference Our partners share our commitment to solving the world’s greatest health needs. That’s why we collaborate with peers, universities, clinical experts, governments and advocacy groups. By working together, we combine the best efforts, thinking and resources to find better solutions for patients. Strategy Our mission hasn’t wavered We’re focused on sustainable growth and addressing the world’s pressing health challenges. We achieve that by developing a consistent stream of innovative new medicines. Explore 175+ countries where our products help patients 30+ million Patients around the world treated by AbbVie’s medicines every year 22 primary research and manufacturing facilities around the world At a glance What AbbVie’s a","Themes: Innovation, Health, Collaboration, Global Impact, Employee Engagement  
Tone: Positive, professional, forward-looking  
Analyst note: The excerpt emphasizes the company's commitment to innovation and global health impact while highlighting its collaborative approach and employee-centric culture.",candidate_interpretive_signal
ABBV,AbbVie,Healthcare,2021,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,898906124cfda40d1cdf9b7be1ce3314beac3a0d7c962b620d678948544978b1,62e60709576b2661d4be566c7fdf7b37de302ea790f5a90ddb1e236bf18eac82,20c45e621e15bf76816bbc96d288c1cb8dafa10737d04546c326d00f84e6f270,"People. Passion. Possibilities. ® We’re a company that takes on the toughest health challenges. But we do more than treat diseases—we aim to make a remarkable impact on people’s lives. We are AbbVie, a highly focused research-driven biopharmaceutical company. What we do Our ~48,000 employees are scientists, researchers, communicators, manufacturing specialists and regulatory experts located around the globe. We come up with new approaches to addressing today’s health issues—from life-threatening illness to chronic conditions. We target specific difficult-to-cure diseases where we can leverage our core R&D expertise to advance science. We’re constantly working to create solutions that go beyond treating the illness to have a positive impact on patients’ lives, on societies—and on science itself. At AbbVie, we see a future full of possibility, where health is in reach and patient lives are improved. See our employees, our science and our hope for tomorrow: Play We are AbbVie Our history AbbVie may have been founded in 2013, but our roots run deep. In 2013, we became a separate company from Abbott, though we share a common legacy and strong prospects for future success. Our name represents our connection to the past and the future. When we became our own company, AbbVie formed a new kind of enterprise—a biopharmaceutical company. We blend the stability, global scale, resources and commercial capabilities of a pharmaceutical company with the focus and culture of a biotech. Today, our employees around the world focus on delivering transformational medicines and therapies that offer significant patient benefits. Learn more about where we’ve been and how we continue to go beyond medicine in our interactive timeline. Explore timeline Meet our leadership team Our mission of impr","Themes: Innovation, Patient Impact, Global Collaboration, Future Possibilities  
Tone: Positive, forward-looking, professional  
Analyst note: The tone emphasizes optimism and the company's commitment to advancing healthcare through innovation and global collaboration.",candidate_interpretive_signal
ABBV,AbbVie,Healthcare,2022,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,f7d34f37e8fbcc01428d7037b2a1a907307a340cda2e1e7ca0064afa535659d7,54a7bf9db90a7bf68c3c8c3d8a1b5aec70421247e8efe9e1d27e8f939acb3cc2,4a4644ac1b020e37937306eac9dbef120bdec16b8dbb5d49f03ea382bcec6c94,"People. Passion. Possibilities. ® We’re a company that takes on the toughest health challenges. But we do more than treat diseases—we aim to make a remarkable impact on people’s lives. The pursuit of scientific breakthroughs is more important than ever. It takes unwavering commitment and confidence to bring solutions from the petri dish to patients. And it requires a continued investment in innovation to address the known and unknown challenges of tomorrow. Since our launch in 2013, we have invested ~$50 billion in research to discover, develop and deliver new medicines. We target diseases with significant unmet need where we can improve the standard of care with innovative new therapies. We’re constantly working to create solutions that go beyond treating the illness to have a positive impact on patients’ lives, on societies—and on science itself. Play Play video to learn what it means by: We are AbbVie We are AbbVie Today, our ~50,000 employees around the world focus on discovering and delivering transformational medicines and products in several key therapeutic areas: immunology, oncology, neuroscience, eye care, virology, and women’s health, as well as through our Allergan Aesthetics portfolio. We care deeply for patients and customers, their families, our employees, and our communities. We strive to always do the right thing, pursuing the highest standards in quality, compliance, safety, and performance. We embrace diverse backgrounds and perspectives and treat everyone equally, with dignity and respect, allowing us all to achieve our best. Our commitment to health doesn’t stop with our medicines. Each day, we work to deliver sustainable solutions that improve the health of our business and the health of humankind. Meet our leadership team Our leaders’ vision and e","Themes: Innovation, Patient Impact, Commitment, Diversity, Research Investment  
Tone: Positive, confident, forward-looking, emphasizing dedication and progress  
Analyst note: The excerpt highlights AbbVie's focus on scientific advancement and patient-centric approach, while also underscoring their commitment to diversity and sustainable solutions.",candidate_interpretive_signal
ABBV,AbbVie,Healthcare,2023,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,c9239d74d8b3220701bb3afbc3d01057a8a49ca7160369ca1396dbc1901c14d7,4f43251d5395613e4bc95b911115868f1c8d8788e4fc6989c7c01ad4d9048ca8,3db0c7bbe2a611b3f5195bffc41caddb8219b9cf138cb423e425b3041523bd0e,"Who We Are | AbbVie We Create Medicines and Solutions That Make a Real Difference But it’s more than what we discover—it’s how we get there. who we are Meeting the needs of our times AbbVie’s mission is to discover and deliver innovative medicines and solutions that address complex health issues and enhance people's lives. We are AbbVie Watch 1:36 We are AbbVie Powered by 50,000 employees across the globe, it is the responsibility and the privilege of everyone at AbbVie to support our communities, better our society and help the patients of today and tomorrow. Richard A. Gonzalez Chairman & CEO Every solution starts with the patient’s perspective, because transformative medicines only matter when they are safe, effective and accessible to everyone who needs them. Patients We are making significant advancements with a robust pipeline of potential new medicines as we look to find the treatments of tomorrow. Pipeline We are driven by our compassion for people, commitment to innovation and inclusion, service to the community and uncompromising integrity. Our principles our leaders Our mission to improve lives starts at the top Our leaders’ vision and expertise guide our teams, while their commitment to patients fuels our culture. Meet our leaders November 12, 2021 Sustainability What are science-based targets? It is the key for sustainable growth. Read Article 4 Minute Read April 18, 2022 EEDI Advancing our vision of equity and inclusion Our 2022 priorities Read Article 5 Minute Read October 07, 2021 Science The story behind our $50 billion R&D investment Discovering and developing new medicines is not easy. But it’s an aspiration that drives our science and is the foundation of this company. Read Article 6 Minute Read Our impact by the numbers more key facts 60+ conditions","Themes: Innovation, Patient-Centric Approach, Sustainability, Community Impact, Leadership  
Tone: Professional, optimistic, emphasizing commitment to patients and societal impact  
Analyst note: The company highlights its dedication to innovation and patient care while also addressing sustainability and community engagement.",candidate_interpretive_signal
ABBV,AbbVie,Healthcare,2024,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,723067efdc0d9835a91c746511bcf26c9ae8dfb5999c84e269f7f4d8dbfc4df8,98d3c2d8002b70f7e1a36225ad59af4506f57d59377e14731a4ef0a818430c8c,4d31ea195efd2fff1b3426307fd513b612c7ff3e86bf5fb7eb0c709ada775b62,"Who We Are | AbbVie We Create Medicines and Solutions That Make a Real Difference But it’s more than what we discover—it’s how we get there. who we are Meeting the needs of our times AbbVie’s mission is to discover and deliver innovative medicines and solutions that address complex health issues and enhance people's lives. We are AbbVie Watch 1:36 We are AbbVie Powered by 50,000 employees across the globe, it is the responsibility and the privilege of everyone at AbbVie to support our communities, better our society and help the patients of today and tomorrow. Richard A. Gonzalez Chairman & CEO Every solution starts with the patient’s perspective, because transformative medicines only matter when they are safe, effective and accessible to everyone who needs them. Patients We are making significant advancements with a robust pipeline of potential new medicines as we look to find the treatments of tomorrow. Pipeline We are driven by our compassion for people, commitment to innovation and inclusion, service to the community and uncompromising integrity. Our principles our leaders Our mission to improve lives starts at the top Our leaders’ vision and expertise guide our teams, while their commitment to patients fuels our culture. Meet our leaders November 12, 2021 Sustainability What are science-based targets? It is the key for sustainable growth. Read Article 4 Minute Read April 18, 2022 EEDI Advancing our vision of equity and inclusion Our 2022 priorities Read Article 5 Minute Read October 07, 2021 Science The story behind our $50 billion R&D investment Discovering and developing new medicines is not easy. But it’s an aspiration that drives our science and is the foundation of this company. Read Article 6 Minute Read Our impact by the numbers more key facts 75+ conditions","Themes: Innovation, Patient-Centric Approach, Sustainability, Community Impact, Leadership  
Tone: Professional, optimistic, emphasizing commitment to patients and societal impact  
Analyst note: The excerpt highlights AbbVie's focus on innovation and patient-centric solutions while also emphasizing sustainability and community engagement.",candidate_interpretive_signal
ABT,Abbott Laboratories,Healthcare,2016,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,2a7c27ba9b6f63949fd5811dbd3542dd710eac5b923960fca9ce5183d31063b9,2e805b9749c7a2d60b33c7a4cd34a1d7b47c7ad96225f6daf37db623d6af27da,ef7fe02c984b73d9cae037c092e91359020976e4a46ac7654b0ab541e92c3f5d,"ut of Abbott worldwide websites are not under the control of Abbott, and Abbott is not responsible for the contents of any such site or any further links from such site. Abbott is providing these links to you only as a convenience, and the inclusion of any link does not imply endorsement of the linked site by Abbott. The website that you have requested also may not be optimized for your screen size.","Themes: Link Responsibility, Transparency, Website Optimization  
Tone: Formal, cautious, informative  
Analyst note: The company acknowledges external websites' independence and limits its responsibility, emphasizing transparency and user responsibility.",candidate_interpretive_signal
ABT,Abbott Laboratories,Healthcare,2017,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,bd1e3912a69d31f1cbdbddd1a1ea172d0673d654ea40b298b71bd3966060bd88,9173554e8bfc3e0411d3bb89e85446852d09f5d931b47b28564802a12b50c928,1acef664183be4d6b451b0843fa8c432975652a6b2bb315ecc8945c5f77598f1,"ut of Abbott worldwide websites are not under the control of Abbott, and Abbott is not responsible for the contents of any such site or any further links from such site. Abbott is providing these links to you only as a convenience, and the inclusion of any link does not imply endorsement of the linked site by Abbott. The website that you have requested also may not be optimized for your screen size.","Themes: Link Responsibility, Transparency, Website Optimization  
Tone: Formal, cautious, informative  
Analyst note: The company acknowledges external websites are not under its control and emphasizes its lack of responsibility for their content, while noting potential optimization issues.",candidate_interpretive_signal
ABT,Abbott Laboratories,Healthcare,2018,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,f8ebc4dd5703cc23feb898029d0bc252c9fefbffda1d8e4b04bef80999d4e5ff,9e9fb42344f2994fb0054a67b08fe4c0ee2c1bd8bf146a0dab4025165a1fe9b0,4c6a60f6d464aced5582a7d02005c75dc3d564a709771a641fbfe33db78d5a5e,"WHO WE ARE CREATING POSSIBILITIES Every day and around the world, we’re discovering new ways to make life better – creating more possibilities for more people through the power of health. LEARN MORE LIFE. TO THE FULLEST. AT OUR HEALTHIEST, WE CAN UNLOCK ALL THAT LIFE HAS TO OFFER We all have our own unique idea of what it means to live fully, but there’s one thing we share: We each want to live the best life we can. Join us as we explore what it means to live fully – both as individuals and as communities. LEARN MORE Careers Investors Newsroom Citizenship Partners Contact SITE MAP POLICIES privacy policy Terms & Conditions true accessibility You are about to exit for another Abbott country or region specific website Please be aware that the website you have requested is intended for the residents of a particular country or region, as noted on that site. As a result, the site may contain information on pharmaceuticals, medical devices and other products or uses of those products that are not approved in other countries or regions. The website you have requested also may not be optimized for your specific screen size. Do you wish to continue and exit this website? yes no accessibility You are about to exit the Abbott family of websites for a 3rd party website Links which take you out of Abbott worldwide websites are not under the control of Abbott, and Abbott is not responsible for the contents of any such site or any further links from such site. Abbott is providing these links to you only as a convenience, and the inclusion of any link does not imply endorsement of the linked site by Abbott. The website that you have requested also may not be optimized for your screen size. Do you wish to continue and exit this website? yes no accessibility Asset Warning yes no [...] ut","Themes: Health, Innovation, Community, Life, Purpose  
Tone: Positive, encouraging, forward-looking  
Analyst note: The text emphasizes the company's commitment to improving health and creating possibilities, with a focus on individual and community well-being.",candidate_interpretive_signal
